url,median_ms,status,runs_seconds
http://127.0.0.1:4173/,1.13,PASS,0.009976,0.001173,0.000929,0.000734,0.001130
http://127.0.0.1:4173/flow,0.65,PASS,0.001067,0.000646,0.000637,0.001390,0.000631
http://127.0.0.1:4173/form,0.58,PASS,0.000959,0.000508,0.000544,0.000707,0.000580
http://127.0.0.1:4173/recovery,0.55,PASS,0.001059,0.000529,0.000554,0.000478,0.000592
http://127.0.0.1:4173/mitgliedschaften,0.52,PASS,0.001075,0.000552,0.000522,0.000499,0.000515
http://127.0.0.1:4173/pricing,0.52,PASS,0.001055,0.000573,0.000474,0.000508,0.000518
http://127.0.0.1:4173/ueber-uns,0.54,PASS,0.001129,0.000541,0.000493,0.000504,0.000581
http://127.0.0.1:4173/about,0.55,PASS,0.000920,0.000547,0.000501,0.000546,0.000511
http://127.0.0.1:4173/kontakt,0.53,PASS,0.001006,0.000532,0.000501,0.000541,0.000522
http://127.0.0.1:4173/contact,0.57,PASS,0.001029,0.000539,0.000604,0.000511,0.000569
http://127.0.0.1:4173/impressum,0.51,PASS,0.001077,0.000538,0.000424,0.000488,0.000514
http://127.0.0.1:4173/datenschutz,0.52,PASS,0.001044,0.000519,0.000491,0.000497,0.000630
